t,v
0.0094156,0.952362
0.0094157,0.952362
0.0094158,0.952362
0.0094159,0.952362
0.009416,0.952362
0.0094161,0.952362
0.0094162,0.952362
0.0094163,0.952362
0.0094164,0.952362
0.0094165,0.952362
0.0094166,0.952362
0.0094167,0.952362
0.0094168,0.952362
0.0094169,0.952362
0.009417,0.952362
0.0094171,0.952362
0.0094172,0.952362
0.0094173,0.952362
0.0094174,0.952362
0.0094175,0.952362
0.0094176,0.952362
0.0094177,0.952362
0.0094178,0.952362
0.0094179,0.952362
0.009418,0.952362
0.0094181,0.952362
0.0094182,0.952362
0.0094183,0.952362
0.0094184,0.952362
0.0094185,0.952362
0.0094186,0.952362
0.0094187,0.952362
0.0094188,0.952362
0.0094189,0.952362
0.009419,0.952362
0.0094191,0.952362
0.0094192,0.952362
0.0094193,0.952362
0.0094194,0.952362
0.0094195,0.952362
0.0094196,0.952362
0.0094197,0.952362
0.0094198,0.952362
0.0094199,0.952362
0.00942,0.952362
0.0094201,0.952362
0.0094202,0.952362
0.0094203,0.952362
0.0094204,0.952362
0.0094205,0.952362
0.0094206,0.952362
0.0094207,0.952362
0.0094208,0.952362
0.0094209,0.952362
0.009421,0.952362
0.0094211,0.952362
0.0094212,0.952362
0.0094213,0.952362
0.0094214,0.952362
0.0094215,0.952362
0.0094216,0.952362
0.0094217,0.952362
0.0094218,0.952362
0.0094219,0.952362
0.009422,0.952362
0.0094221,0.952362
0.0094222,0.952362
0.0094223,0.952362
0.0094224,0.952362
0.0094225,0.952362
0.0094226,0.952362
0.0094227,0.952362
0.0094228,0.952362
0.0094229,0.952362
0.009423,0.952362
0.0094231,0.952362
0.0094232,0.952362
0.0094233,0.952362
0.0094234,0.952362
0.0094235,0.952362
0.0094236,0.952362
0.0094237,0.952362
0.0094238,0.952362
0.0094239,0.952362
0.009424,0.952362
0.0094241,0.952362
0.0094242,0.952362
0.0094243,0.952362
0.0094244,0.952362
0.0094245,0.952362
0.0094246,0.952362
0.0094247,0.952362
0.0094248,0.952362
0.0094249,0.952362
0.009425,0.952362
0.0094251,0.952362
0.0094252,0.952362
0.0094253,0.952362
0.0094254,0.952362
0.0094255,0.952362
0.0094256,0.952362
0.0094257,0.952362
0.0094258,0.952362
0.0094259,0.952362
0.009426,0.952362
0.0094261,0.952362
0.0094262,0.952362
0.0094263,0.952362
0.0094264,0.952362
0.0094265,0.952362
0.0094266,0.952362
0.0094267,0.952362
0.0094268,0.952362
0.0094269,0.952362
0.009427,0.952362
0.0094271,0.952362
0.0094272,0.952362
0.0094273,0.952362
0.0094274,0.952362
0.0094275,0.952362
0.0094276,0.952362
0.0094277,0.952362
0.0094278,0.952362
0.0094279,0.952362
0.009428,0.952362
0.0094281,0.952362
0.0094282,0.952362
0.0094283,0.952362
0.0094284,0.952362
0.0094285,0.952362
0.0094286,0.952362
0.0094287,0.952362
0.0094288,0.952362
0.0094289,0.952362
0.009429,0.952362
0.0094291,0.952362
0.0094292,0.952362
0.0094293,0.952362
0.0094294,0.952362
0.0094295,0.952362
0.0094296,0.952362
0.0094297,0.952362
0.0094298,0.952362
0.0094299,0.952362
0.00943,0.952362
0.0094301,0.952362
0.0094302,0.952362
0.0094303,0.952362
0.0094304,0.952362
0.0094305,0.952362
0.0094306,0.952362
0.0094307,0.952362
0.0094308,0.952362
0.0094309,0.952362
0.009431,0.952362
0.0094311,0.952362
0.0094312,0.952362
0.0094313,0.952362
0.0094314,0.952362
0.0094315,0.952362
0.0094316,0.952362
0.0094317,0.952362
0.0094318,0.952362
0.0094319,0.952362
0.009432,0.952362
0.0094321,0.952362
0.0094322,0.952362
0.0094323,0.952362
0.0094324,0.952362
0.0094325,0.952362
0.0094326,0.952362
0.0094327,0.952362
0.0094328,0.952362
0.0094329,0.952362
0.009433,0.952362
0.0094331,0.952362
0.0094332,0.952362
0.0094333,0.952362
0.0094334,0.952362
0.0094335,0.952362
0.0094336,0.952362
0.0094337,0.952362
0.0094338,0.952362
0.0094339,0.952362
0.009434,0.952362
0.0094341,0.952362
0.0094342,0.952362
0.0094343,0.952362
0.0094344,0.952362
0.0094345,0.952362
0.0094346,0.952362
0.0094347,0.952362
0.0094348,0.952362
0.0094349,0.952362
0.009435,0.952362
0.0094351,0.952362
0.0094352,0.952362
0.0094353,0.952362
0.0094354,0.952362
0.0094355,0.952362
0.0094356,0.952362
0.0094357,0.952362
0.0094358,0.952362
0.0094359,0.952362
0.009436,0.952362
0.0094361,0.952362
0.0094362,0.952362
0.0094363,0.952362
0.0094364,0.952362
0.0094365,0.952362
0.0094366,0.952362
0.0094367,0.952362
0.0094368,0.952362
0.0094369,0.952362
0.009437,0.952362
0.0094371,0.952362
0.0094372,0.952362
0.0094373,0.952362
0.0094374,0.952363
0.0094375,0.952363
0.0094376,0.952363
0.0094377,0.952363
0.0094378,0.952363
0.0094379,0.952363
0.009438,0.952363
0.0094381,0.952363
0.0094382,0.952363
0.0094383,0.952363
0.0094384,0.952363
0.0094385,0.952363
0.0094386,0.952363
0.0094387,0.952363
0.0094388,0.952363
0.0094389,0.952363
0.009439,0.952363
0.0094391,0.952363
0.0094392,0.952363
0.0094393,0.952363
0.0094394,0.952363
0.0094395,0.952363
0.0094396,0.952363
0.0094397,0.952363
0.0094398,0.952363
0.0094399,0.952363
0.00944,0.952363
0.0094401,0.952363
0.0094402,0.952363
0.0094403,0.952363
0.0094404,0.952363
0.0094405,0.952363
0.0094406,0.952363
0.0094407,0.952363
0.0094408,0.952363
0.0094409,0.952363
0.009441,0.952363
0.0094411,0.952363
0.0094412,0.952363
0.0094413,0.952363
0.0094414,0.952363
0.0094415,0.952363
0.0094416,0.952363
0.0094417,0.952363
0.0094418,0.952363
0.0094419,0.952363
0.009442,0.952363
0.0094421,0.952363
0.0094422,0.952363
0.0094423,0.952363
0.0094424,0.952363
0.0094425,0.952363
0.0094426,0.952363
0.0094427,0.952363
0.0094428,0.952363
0.0094429,0.952363
0.009443,0.952363
0.0094431,0.952363
0.0094432,0.952363
0.0094433,0.952363
0.0094434,0.952363
0.0094435,0.952363
0.0094436,0.952363
0.0094437,0.952363
0.0094438,0.952363
0.0094439,0.952363
0.009444,0.952363
0.0094441,0.952363
0.0094442,0.952363
0.0094443,0.952363
0.0094444,0.952363
0.0094445,0.952363
0.0094446,0.952363
0.0094447,0.952363
0.0094448,0.952363
0.0094449,0.952363
0.009445,0.952363
0.0094451,0.952363
0.0094452,0.952364
0.0094453,0.952364
0.0094454,0.952364
0.0094455,0.952364
0.0094456,0.952364
0.0094457,0.952364
0.0094458,0.952364
0.0094459,0.952364
0.009446,0.952364
0.0094461,0.952364
0.0094462,0.952364
0.0094463,0.952364
0.0094464,0.952364
0.0094465,0.952364
0.0094466,0.952364
0.0094467,0.952364
0.0094468,0.952364
0.0094469,0.952364
0.009447,0.952364
0.0094471,0.952364
0.0094472,0.952364
0.0094473,0.952364
0.0094474,0.952364
0.0094475,0.952364
0.0094476,0.952364
0.0094477,0.952364
0.0094478,0.952364
0.0094479,0.952364
0.009448,0.952364
0.0094481,0.952364
0.0094482,0.952364
0.0094483,0.952364
0.0094484,0.952364
0.0094485,0.952364
0.0094486,0.952364
0.0094487,0.952364
0.0094488,0.952364
0.0094489,0.952364
0.009449,0.952364
0.0094491,0.952364
0.0094492,0.952364
0.0094493,0.952364
0.0094494,0.952364
0.0094495,0.952364
0.0094496,0.952364
0.0094497,0.952364
0.0094498,0.952364
0.0094499,0.952364
0.00945,0.952364
0.0094501,0.952364
0.0094502,0.952364
0.0094503,0.952364
0.0094504,0.952364
0.0094505,0.952364
0.0094506,0.952364
0.0094507,0.952364
0.0094508,0.952364
0.0094509,0.952364
0.009451,0.952364
0.0094511,0.952365
0.0094512,0.952365
0.0094513,0.952365
0.0094514,0.952365
0.0094515,0.952365
0.0094516,0.952365
0.0094517,0.952365
0.0094518,0.952365
0.0094519,0.952365
0.009452,0.952365
0.0094521,0.952365
0.0094522,0.952365
0.0094523,0.952365
0.0094524,0.952365
0.0094525,0.952365
0.0094526,0.952365
0.0094527,0.952365
0.0094528,0.952365
0.0094529,0.952365
0.009453,0.952365
0.0094531,0.952365
0.0094532,0.952365
0.0094533,0.952365
0.0094534,0.952365
0.0094535,0.952365
0.0094536,0.952365
0.0094537,0.952365
0.0094538,0.952365
0.0094539,0.952365
0.009454,0.952365
0.0094541,0.952365
0.0094542,0.952365
0.0094543,0.952365
0.0094544,0.952365
0.0094545,0.952365
0.0094546,0.952365
0.0094547,0.952365
0.0094548,0.952365
0.0094549,0.952365
0.009455,0.952365
0.0094551,0.952365
0.0094552,0.952365
0.0094553,0.952365
0.0094554,0.952365
0.0094555,0.952365
0.0094556,0.952365
0.0094557,0.952365
0.0094558,0.952365
0.0094559,0.952365
0.009456,0.952365
0.0094561,0.952365
0.0094562,0.952365
0.0094563,0.952366
0.0094564,0.952366
0.0094565,0.952366
0.0094566,0.952366
0.0094567,0.952366
0.0094568,0.952366
0.0094569,0.952366
0.009457,0.952366
0.0094571,0.952366
0.0094572,0.952366
0.0094573,0.952366
0.0094574,0.952366
0.0094575,0.952366
0.0094576,0.952366
0.0094577,0.952366
0.0094578,0.952366
0.0094579,0.952366
0.009458,0.952366
0.0094581,0.952366
0.0094582,0.952366
0.0094583,0.952366
0.0094584,0.952366
0.0094585,0.952366
0.0094586,0.952366
0.0094587,0.952366
0.0094588,0.952366
0.0094589,0.952366
0.009459,0.952366
0.0094591,0.952366
0.0094592,0.952366
0.0094593,0.952366
0.0094594,0.952366
0.0094595,0.952366
0.0094596,0.952366
0.0094597,0.952366
0.0094598,0.952366
0.0094599,0.952366
0.00946,0.952366
0.0094601,0.952366
0.0094602,0.952366
0.0094603,0.952366
0.0094604,0.952366
0.0094605,0.952366
0.0094606,0.952366
0.0094607,0.952366
0.0094608,0.952366
0.0094609,0.952367
0.009461,0.952367
0.0094611,0.952367
0.0094612,0.952367
0.0094613,0.952367
0.0094614,0.952367
0.0094615,0.952367
0.0094616,0.952367
0.0094617,0.952367
0.0094618,0.952367
0.0094619,0.952367
0.009462,0.952367
0.0094621,0.952367
0.0094622,0.952367
0.0094623,0.952367
0.0094624,0.952367
0.0094625,0.952367
0.0094626,0.952367
0.0094627,0.952367
0.0094628,0.952367
0.0094629,0.952367
0.009463,0.952367
0.0094631,0.952367
0.0094632,0.952367
0.0094633,0.952367
0.0094634,0.952367
0.0094635,0.952367
0.0094636,0.952367
0.0094637,0.952367
0.0094638,0.952367
0.0094639,0.952367
0.009464,0.952367
0.0094641,0.952367
0.0094642,0.952367
0.0094643,0.952367
0.0094644,0.952367
0.0094645,0.952367
0.0094646,0.952367
0.0094647,0.952367
0.0094648,0.952367
0.0094649,0.952367
0.009465,0.952367
0.0094651,0.952367
0.0094652,0.952367
0.0094653,0.952368
0.0094654,0.952368
0.0094655,0.952368
0.0094656,0.952368
0.0094657,0.952368
0.0094658,0.952368
0.0094659,0.952368
0.009466,0.952368
0.0094661,0.952368
0.0094662,0.952368
0.0094663,0.952368
0.0094664,0.952368
0.0094665,0.952368
0.0094666,0.952368
0.0094667,0.952368
0.0094668,0.952368
0.0094669,0.952368
0.009467,0.952368
0.0094671,0.952368
0.0094672,0.952368
0.0094673,0.952368
0.0094674,0.952368
0.0094675,0.952368
0.0094676,0.952368
0.0094677,0.952368
0.0094678,0.952368
0.0094679,0.952368
0.009468,0.952368
0.0094681,0.952368
0.0094682,0.952368
0.0094683,0.952368
0.0094684,0.952368
0.0094685,0.952368
0.0094686,0.952368
0.0094687,0.952368
0.0094688,0.952368
0.0094689,0.952368
0.009469,0.952368
0.0094691,0.952368
0.0094692,0.952368
0.0094693,0.952368
0.0094694,0.952369
0.0094695,0.952369
0.0094696,0.952369
0.0094697,0.952369
0.0094698,0.952369
0.0094699,0.952369
0.00947,0.952369
0.0094701,0.952369
0.0094702,0.952369
0.0094703,0.952369
0.0094704,0.952369
0.0094705,0.952369
0.0094706,0.952369
0.0094707,0.952369
0.0094708,0.952369
0.0094709,0.952369
0.009471,0.952369
0.0094711,0.952369
0.0094712,0.952369
0.0094713,0.952369
0.0094714,0.952369
0.0094715,0.952369
0.0094716,0.952369
0.0094717,0.952369
0.0094718,0.952369
0.0094719,0.952369
0.009472,0.952369
0.0094721,0.952369
0.0094722,0.952369
0.0094723,0.952369
0.0094724,0.952369
0.0094725,0.952369
0.0094726,0.952369
0.0094727,0.952369
0.0094728,0.952369
0.0094729,0.952369
0.009473,0.952369
0.0094731,0.952369
0.0094732,0.952369
0.0094733,0.952369
0.0094734,0.95237
0.0094735,0.95237
0.0094736,0.95237
0.0094737,0.95237
0.0094738,0.95237
0.0094739,0.95237
0.009474,0.95237
0.0094741,0.95237
0.0094742,0.95237
0.0094743,0.95237
0.0094744,0.95237
0.0094745,0.95237
0.0094746,0.95237
0.0094747,0.95237
0.0094748,0.95237
0.0094749,0.95237
0.009475,0.95237
0.0094751,0.95237
0.0094752,0.95237
0.0094753,0.95237
0.0094754,0.95237
0.0094755,0.95237
0.0094756,0.95237
0.0094757,0.95237
0.0094758,0.95237
0.0094759,0.95237
0.009476,0.95237
0.0094761,0.95237
0.0094762,0.95237
0.0094763,0.95237
0.0094764,0.95237
0.0094765,0.95237
0.0094766,0.95237
0.0094767,0.95237
0.0094768,0.95237
0.0094769,0.95237
0.009477,0.95237
0.0094771,0.95237
0.0094772,0.95237
0.0094773,0.952371
0.0094774,0.952371
0.0094775,0.952371
0.0094776,0.952371
0.0094777,0.952371
0.0094778,0.952371
0.0094779,0.952371
0.009478,0.952371
0.0094781,0.952371
0.0094782,0.952371
0.0094783,0.952371
0.0094784,0.952371
0.0094785,0.952371
0.0094786,0.952371
0.0094787,0.952371
0.0094788,0.952371
0.0094789,0.952371
0.009479,0.952371
0.0094791,0.952371
0.0094792,0.952371
0.0094793,0.952371
0.0094794,0.952371
0.0094795,0.952371
0.0094796,0.952371
0.0094797,0.952371
0.0094798,0.952371
0.0094799,0.952371
0.00948,0.952371
0.0094801,0.952371
0.0094802,0.952371
0.0094803,0.952371
0.0094804,0.952371
0.0094805,0.952371
0.0094806,0.952371
0.0094807,0.952371
0.0094808,0.952371
0.0094809,0.952371
0.009481,0.952371
0.0094811,0.952372
0.0094812,0.952372
0.0094813,0.952372
0.0094814,0.952372
0.0094815,0.952372
0.0094816,0.952372
0.0094817,0.952372
0.0094818,0.952372
0.0094819,0.952372
0.009482,0.952372
0.0094821,0.952372
0.0094822,0.952372
0.0094823,0.952372
0.0094824,0.952372
0.0094825,0.952372
0.0094826,0.952372
0.0094827,0.952372
0.0094828,0.952372
0.0094829,0.952372
0.009483,0.952372
0.0094831,0.952372
0.0094832,0.952372
0.0094833,0.952372
0.0094834,0.952372
0.0094835,0.952372
0.0094836,0.952372
0.0094837,0.952372
0.0094838,0.952372
0.0094839,0.952372
0.009484,0.952372
0.0094841,0.952372
0.0094842,0.952372
0.0094843,0.952372
0.0094844,0.952372
0.0094845,0.952372
0.0094846,0.952372
0.0094847,0.952372
0.0094848,0.952373
0.0094849,0.952373
0.009485,0.952373
0.0094851,0.952373
0.0094852,0.952373
0.0094853,0.952373
0.0094854,0.952373
0.0094855,0.952373
0.0094856,0.952373
0.0094857,0.952373
0.0094858,0.952373
0.0094859,0.952373
0.009486,0.952373
0.0094861,0.952373
0.0094862,0.952373
0.0094863,0.952373
0.0094864,0.952373
0.0094865,0.952373
0.0094866,0.952373
0.0094867,0.952373
0.0094868,0.952373
0.0094869,0.952373
0.009487,0.952373
0.0094871,0.952373
0.0094872,0.952373
0.0094873,0.952373
0.0094874,0.952373
0.0094875,0.952373
0.0094876,0.952373
0.0094877,0.952373
0.0094878,0.952373
0.0094879,0.952373
0.009488,0.952373
0.0094881,0.952373
0.0094882,0.952373
0.0094883,0.952373
0.0094884,0.952373
0.0094885,0.952373
0.0094886,0.952374
0.0094887,0.952374
0.0094888,0.952374
0.0094889,0.952374
0.009489,0.952374
0.0094891,0.952374
0.0094892,0.952374
0.0094893,0.952374
0.0094894,0.952374
0.0094895,0.952374
0.0094896,0.952374
0.0094897,0.952374
0.0094898,0.952374
0.0094899,0.952374
0.00949,0.952374
0.0094901,0.952374
0.0094902,0.952374
0.0094903,0.952374
0.0094904,0.952374
0.0094905,0.952374
0.0094906,0.952374
0.0094907,0.952374
0.0094908,0.952374
0.0094909,0.952374
0.009491,0.952374
0.0094911,0.952374
0.0094912,0.952374
0.0094913,0.952374
0.0094914,0.952374
0.0094915,0.952374
0.0094916,0.952374
0.0094917,0.952374
0.0094918,0.952374
0.0094919,0.952374
0.009492,0.952374
0.0094921,0.952374
0.0094922,0.952374
0.0094923,0.952375
0.0094924,0.952375
0.0094925,0.952375
0.0094926,0.952375
0.0094927,0.952375
0.0094928,0.952375
0.0094929,0.952375
0.009493,0.952375
0.0094931,0.952375
0.0094932,0.952375
0.0094933,0.952375
0.0094934,0.952375
0.0094935,0.952375
0.0094936,0.952375
0.0094937,0.952375
0.0094938,0.952375
0.0094939,0.952375
0.009494,0.952375
0.0094941,0.952375
0.0094942,0.952375
0.0094943,0.952375
0.0094944,0.952375
0.0094945,0.952375
0.0094946,0.952375
0.0094947,0.952375
0.0094948,0.952375
0.0094949,0.952375
0.009495,0.952375
0.0094951,0.952375
0.0094952,0.952375
0.0094953,0.952375
0.0094954,0.952375
0.0094955,0.952375
0.0094956,0.952375
0.0094957,0.952375
0.0094958,0.952375
0.0094959,0.952375
0.009496,0.952375
0.0094961,0.952376
0.0094962,0.952376
0.0094963,0.952376
0.0094964,0.952376
0.0094965,0.952376
0.0094966,0.952376
0.0094967,0.952376
0.0094968,0.952376
0.0094969,0.952376
0.009497,0.952376
0.0094971,0.952376
0.0094972,0.952376
0.0094973,0.952376
0.0094974,0.952376
0.0094975,0.952376
0.0094976,0.952376
0.0094977,0.952376
0.0094978,0.952376
0.0094979,0.952376
0.009498,0.952376
0.0094981,0.952376
0.0094982,0.952376
0.0094983,0.952376
0.0094984,0.952376
0.0094985,0.952376
0.0094986,0.952376
0.0094987,0.952376
0.0094988,0.952376
0.0094989,0.952376
0.009499,0.952376
0.0094991,0.952376
0.0094992,0.952376
0.0094993,0.952376
0.0094994,0.952376
0.0094995,0.952376
0.0094996,0.952376
0.0094997,0.952376
0.0094998,0.952376
0.0094999,0.952377
0.0095,0.952377
0.0095001,0.952377
0.0095002,0.952377
0.0095003,0.952377
0.0095004,0.952377
0.0095005,0.952377
0.0095006,0.952377
0.0095007,0.952377
0.0095008,0.952377
0.0095009,0.952377
0.009501,0.952377
0.0095011,0.952377
0.0095012,0.952377
0.0095013,0.952377
0.0095014,0.952377
0.0095015,0.952377
0.0095016,0.952377
0.0095017,0.952377
0.0095018,0.952377
0.0095019,0.952377
0.009502,0.952377
0.0095021,0.952377
0.0095022,0.952377
0.0095023,0.952377
0.0095024,0.952377
0.0095025,0.952377
0.0095026,0.952377
0.0095027,0.952377
0.0095028,0.952377
0.0095029,0.952377
0.009503,0.952377
0.0095031,0.952377
0.0095032,0.952377
0.0095033,0.952377
0.0095034,0.952377
0.0095035,0.952377
0.0095036,0.952377
0.0095037,0.952377
0.0095038,0.952378
0.0095039,0.952378
0.009504,0.952378
0.0095041,0.952378
0.0095042,0.952378
0.0095043,0.952378
0.0095044,0.952378
0.0095045,0.952378
0.0095046,0.952378
0.0095047,0.952378
0.0095048,0.952378
0.0095049,0.952378
0.009505,0.952378
0.0095051,0.952378
0.0095052,0.952378
0.0095053,0.952378
0.0095054,0.952378
0.0095055,0.952378
0.0095056,0.952378
0.0095057,0.952378
0.0095058,0.952378
0.0095059,0.952378
0.009506,0.952378
0.0095061,0.952378
0.0095062,0.952378
0.0095063,0.952378
0.0095064,0.952378
0.0095065,0.952378
0.0095066,0.952378
0.0095067,0.952378
0.0095068,0.952378
0.0095069,0.952378
0.009507,0.952378
0.0095071,0.952378
0.0095072,0.952378
0.0095073,0.952378
0.0095074,0.952378
0.0095075,0.952378
0.0095076,0.952378
0.0095077,0.952378
0.0095078,0.952379
0.0095079,0.952379
0.009508,0.952379
0.0095081,0.952379
0.0095082,0.952379
0.0095083,0.952379
0.0095084,0.952379
0.0095085,0.952379
0.0095086,0.952379
0.0095087,0.952379
0.0095088,0.952379
0.0095089,0.952379
0.009509,0.952379
0.0095091,0.952379
0.0095092,0.952379
0.0095093,0.952379
0.0095094,0.952379
0.0095095,0.952379
0.0095096,0.952379
0.0095097,0.952379
0.0095098,0.952379
0.0095099,0.952379
0.00951,0.952379
0.0095101,0.952379
0.0095102,0.952379
0.0095103,0.952379
0.0095104,0.952379
0.0095105,0.952379
0.0095106,0.952379
0.0095107,0.952379
0.0095108,0.952379
0.0095109,0.952379
0.009511,0.952379
0.0095111,0.952379
0.0095112,0.952379
0.0095113,0.952379
0.0095114,0.952379
0.0095115,0.952379
0.0095116,0.952379
0.0095117,0.952379
0.0095118,0.952379
0.0095119,0.95238
0.009512,0.95238
0.0095121,0.95238
0.0095122,0.95238
0.0095123,0.95238
0.0095124,0.95238
0.0095125,0.95238
0.0095126,0.95238
0.0095127,0.95238
0.0095128,0.95238
0.0095129,0.95238
0.009513,0.95238
0.0095131,0.95238
0.0095132,0.95238
0.0095133,0.95238
0.0095134,0.95238
0.0095135,0.95238
0.0095136,0.95238
0.0095137,0.95238
0.0095138,0.95238
0.0095139,0.95238
0.009514,0.95238
0.0095141,0.95238
0.0095142,0.95238
0.0095143,0.95238
0.0095144,0.95238
0.0095145,0.95238
0.0095146,0.95238
0.0095147,0.95238
0.0095148,0.95238
0.0095149,0.95238
0.009515,0.95238
0.0095151,0.95238
0.0095152,0.95238
0.0095153,0.95238
0.0095154,0.95238
0.0095155,0.95238
0.0095156,0.95238
0.0095157,0.95238
0.0095158,0.95238
0.0095159,0.95238
0.009516,0.95238
0.0095161,0.95238
0.0095162,0.952381
0.0095163,0.952381
0.0095164,0.952381
0.0095165,0.952381
0.0095166,0.952381
0.0095167,0.952381
0.0095168,0.952381
0.0095169,0.952381
0.009517,0.952381
0.0095171,0.952381
0.0095172,0.952381
0.0095173,0.952381
0.0095174,0.952381
0.0095175,0.952381
0.0095176,0.952381
0.0095177,0.952381
0.0095178,0.952381
0.0095179,0.952381
0.009518,0.952381
0.0095181,0.952381
0.0095182,0.952381
0.0095183,0.952381
0.0095184,0.952381
0.0095185,0.952381
0.0095186,0.952381
0.0095187,0.952381
0.0095188,0.952381
0.0095189,0.952381
0.009519,0.952381
0.0095191,0.952381
0.0095192,0.952381
0.0095193,0.952381
0.0095194,0.952381
0.0095195,0.952381
0.0095196,0.952381
0.0095197,0.952381
0.0095198,0.952381
0.0095199,0.952381
0.00952,0.952381
0.0095201,0.952381
0.0095202,0.952381
0.0095203,0.952381
0.0095204,0.952381
0.0095205,0.952381
0.0095206,0.952381
0.0095207,0.952382
0.0095208,0.952382
0.0095209,0.952382
0.009521,0.952382
0.0095211,0.952382
0.0095212,0.952382
0.0095213,0.952382
0.0095214,0.952382
0.0095215,0.952382
0.0095216,0.952382
0.0095217,0.952382
0.0095218,0.952382
0.0095219,0.952382
0.009522,0.952382
0.0095221,0.952382
0.0095222,0.952382
0.0095223,0.952382
0.0095224,0.952382
0.0095225,0.952382
0.0095226,0.952382
0.0095227,0.952382
0.0095228,0.952382
0.0095229,0.952382
0.009523,0.952382
0.0095231,0.952382
0.0095232,0.952382
0.0095233,0.952382
0.0095234,0.952382
0.0095235,0.952382
0.0095236,0.952382
0.0095237,0.952382
0.0095238,0.952382
0.0095239,0.952382
0.009524,0.952382
0.0095241,0.952382
0.0095242,0.952382
0.0095243,0.952382
0.0095244,0.952382
0.0095245,0.952382
0.0095246,0.952382
0.0095247,0.952382
0.0095248,0.952382
0.0095249,0.952382
0.009525,0.952382
0.0095251,0.952382
0.0095252,0.952382
0.0095253,0.952382
0.0095254,0.952382
0.0095255,0.952383
0.0095256,0.952383
0.0095257,0.952383
0.0095258,0.952383
0.0095259,0.952383
0.009526,0.952383
0.0095261,0.952383
0.0095262,0.952383
0.0095263,0.952383
0.0095264,0.952383
0.0095265,0.952383
0.0095266,0.952383
0.0095267,0.952383
0.0095268,0.952383
0.0095269,0.952383
0.009527,0.952383
0.0095271,0.952383
0.0095272,0.952383
0.0095273,0.952383
0.0095274,0.952383
0.0095275,0.952383
0.0095276,0.952383
0.0095277,0.952383
0.0095278,0.952383
0.0095279,0.952383
0.009528,0.952383
0.0095281,0.952383
0.0095282,0.952383
0.0095283,0.952383
0.0095284,0.952383
0.0095285,0.952383
0.0095286,0.952383
0.0095287,0.952383
0.0095288,0.952383
0.0095289,0.952383
0.009529,0.952383
0.0095291,0.952383
0.0095292,0.952383
0.0095293,0.952383
0.0095294,0.952383
0.0095295,0.952383
0.0095296,0.952383
0.0095297,0.952383
0.0095298,0.952383
0.0095299,0.952383
0.00953,0.952383
0.0095301,0.952383
0.0095302,0.952383
0.0095303,0.952383
0.0095304,0.952383
0.0095305,0.952383
0.0095306,0.952384
0.0095307,0.952384
0.0095308,0.952384
0.0095309,0.952384
0.009531,0.952384
0.0095311,0.952384
0.0095312,0.952384
0.0095313,0.952384
0.0095314,0.952384
0.0095315,0.952384
0.0095316,0.952384
0.0095317,0.952384
0.0095318,0.952384
0.0095319,0.952384
0.009532,0.952384
0.0095321,0.952384
0.0095322,0.952384
0.0095323,0.952384
0.0095324,0.952384
0.0095325,0.952384
0.0095326,0.952384
0.0095327,0.952384
0.0095328,0.952384
0.0095329,0.952384
0.009533,0.952384
0.0095331,0.952384
0.0095332,0.952384
0.0095333,0.952384
0.0095334,0.952384
0.0095335,0.952384
0.0095336,0.952384
0.0095337,0.952384
0.0095338,0.952384
0.0095339,0.952384
0.009534,0.952384
0.0095341,0.952384
0.0095342,0.952384
0.0095343,0.952384
0.0095344,0.952384
0.0095345,0.952384
0.0095346,0.952384
0.0095347,0.952384
0.0095348,0.952384
0.0095349,0.952384
0.009535,0.952384
0.0095351,0.952384
0.0095352,0.952384
0.0095353,0.952384
0.0095354,0.952384
0.0095355,0.952384
0.0095356,0.952384
0.0095357,0.952384
0.0095358,0.952384
0.0095359,0.952384
0.009536,0.952384
0.0095361,0.952384
0.0095362,0.952384
0.0095363,0.952385
0.0095364,0.952385
0.0095365,0.952385
0.0095366,0.952385
0.0095367,0.952385
0.0095368,0.952385
0.0095369,0.952385
0.009537,0.952385
0.0095371,0.952385
0.0095372,0.952385
0.0095373,0.952385
0.0095374,0.952385
0.0095375,0.952385
0.0095376,0.952385
0.0095377,0.952385
0.0095378,0.952385
0.0095379,0.952385
0.009538,0.952385
0.0095381,0.952385
0.0095382,0.952385
0.0095383,0.952385
0.0095384,0.952385
0.0095385,0.952385
0.0095386,0.952385
0.0095387,0.952385
0.0095388,0.952385
0.0095389,0.952385
0.009539,0.952385
0.0095391,0.952385
0.0095392,0.952385
0.0095393,0.952385
0.0095394,0.952385
0.0095395,0.952385
0.0095396,0.952385
0.0095397,0.952385
0.0095398,0.952385
0.0095399,0.952385
0.00954,0.952385
0.0095401,0.952385
0.0095402,0.952385
0.0095403,0.952385
0.0095404,0.952385
0.0095405,0.952385
0.0095406,0.952385
0.0095407,0.952385
0.0095408,0.952385
0.0095409,0.952385
0.009541,0.952385
0.0095411,0.952385
0.0095412,0.952385
0.0095413,0.952385
0.0095414,0.952385
0.0095415,0.952385
0.0095416,0.952385
0.0095417,0.952385
0.0095418,0.952385
0.0095419,0.952385
0.009542,0.952385
0.0095421,0.952385
0.0095422,0.952385
0.0095423,0.952385
0.0095424,0.952385
0.0095425,0.952385
0.0095426,0.952385
0.0095427,0.952386
0.0095428,0.952386
0.0095429,0.952386
0.009543,0.952386
0.0095431,0.952386
0.0095432,0.952386
0.0095433,0.952386
0.0095434,0.952386
0.0095435,0.952386
0.0095436,0.952386
0.0095437,0.952386
0.0095438,0.952386
0.0095439,0.952386
