t,i
0.009708,0.0952355
0.0097081,0.0952355
0.0097082,0.0952355
0.0097083,0.0952355
0.0097084,0.0952355
0.0097085,0.0952355
0.0097086,0.0952355
0.0097087,0.0952355
0.0097088,0.0952356
0.0097089,0.0952356
0.009709,0.0952356
0.0097091,0.0952356
0.0097092,0.0952356
0.0097093,0.0952356
0.0097094,0.0952356
0.0097095,0.0952356
0.0097096,0.0952356
0.0097097,0.0952356
0.0097098,0.0952356
0.0097099,0.0952356
0.00971,0.0952356
0.0097101,0.0952356
0.0097102,0.0952356
0.0097103,0.0952357
0.0097104,0.0952357
0.0097105,0.0952357
0.0097106,0.0952357
0.0097107,0.0952357
0.0097108,0.0952357
0.0097109,0.0952357
0.009711,0.0952357
0.0097111,0.0952357
0.0097112,0.0952357
0.0097113,0.0952357
0.0097114,0.0952357
0.0097115,0.0952357
0.0097116,0.0952357
0.0097117,0.0952357
0.0097118,0.0952358
0.0097119,0.0952358
0.009712,0.0952358
0.0097121,0.0952358
0.0097122,0.0952358
0.0097123,0.0952358
0.0097124,0.0952358
0.0097125,0.0952358
0.0097126,0.0952358
0.0097127,0.0952358
0.0097128,0.0952358
0.0097129,0.0952358
0.009713,0.0952358
0.0097131,0.0952358
0.0097132,0.0952358
0.0097133,0.0952359
0.0097134,0.0952359
0.0097135,0.0952359
0.0097136,0.0952359
0.0097137,0.0952359
0.0097138,0.0952359
0.0097139,0.0952359
0.009714,0.0952359
0.0097141,0.0952359
0.0097142,0.0952359
0.0097143,0.0952359
0.0097144,0.0952359
0.0097145,0.0952359
0.0097146,0.0952359
0.0097147,0.095236
0.0097148,0.095236
0.0097149,0.095236
0.009715,0.095236
0.0097151,0.095236
0.0097152,0.095236
0.0097153,0.095236
0.0097154,0.095236
0.0097155,0.095236
0.0097156,0.095236
0.0097157,0.095236
0.0097158,0.095236
0.0097159,0.095236
0.009716,0.095236
0.0097161,0.095236
0.0097162,0.0952361
0.0097163,0.0952361
0.0097164,0.0952361
0.0097165,0.0952361
0.0097166,0.0952361
0.0097167,0.0952361
0.0097168,0.0952361
0.0097169,0.0952361
0.009717,0.0952361
0.0097171,0.0952361
0.0097172,0.0952361
0.0097173,0.0952361
0.0097174,0.0952361
0.0097175,0.0952361
0.0097176,0.0952361
0.0097177,0.0952362
0.0097178,0.0952362
0.0097179,0.0952362
0.009718,0.0952362
0.0097181,0.0952362
0.0097182,0.0952362
0.0097183,0.0952362
0.0097184,0.0952362
0.0097185,0.0952362
0.0097186,0.0952362
0.0097187,0.0952362
0.0097188,0.0952362
0.0097189,0.0952362
0.009719,0.0952362
0.0097191,0.0952362
0.0097192,0.0952363
0.0097193,0.0952363
0.0097194,0.0952363
0.0097195,0.0952363
0.0097196,0.0952363
0.0097197,0.0952363
0.0097198,0.0952363
0.0097199,0.0952363
0.00972,0.0952363
0.0097201,0.0952363
0.0097202,0.0952363
0.0097203,0.0952363
0.0097204,0.0952363
0.0097205,0.0952363
0.0097206,0.0952363
0.0097207,0.0952364
0.0097208,0.0952364
0.0097209,0.0952364
0.009721,0.0952364
0.0097211,0.0952364
0.0097212,0.0952364
0.0097213,0.0952364
0.0097214,0.0952364
0.0097215,0.0952364
0.0097216,0.0952364
0.0097217,0.0952364
0.0097218,0.0952364
0.0097219,0.0952364
0.009722,0.0952364
0.0097221,0.0952364
0.0097222,0.0952365
0.0097223,0.0952365
0.0097224,0.0952365
0.0097225,0.0952365
0.0097226,0.0952365
0.0097227,0.0952365
0.0097228,0.0952365
0.0097229,0.0952365
0.009723,0.0952365
0.0097231,0.0952365
0.0097232,0.0952365
0.0097233,0.0952365
0.0097234,0.0952365
0.0097235,0.0952365
0.0097236,0.0952366
0.0097237,0.0952366
0.0097238,0.0952366
0.0097239,0.0952366
0.009724,0.0952366
0.0097241,0.0952366
0.0097242,0.0952366
0.0097243,0.0952366
0.0097244,0.0952366
0.0097245,0.0952366
0.0097246,0.0952366
0.0097247,0.0952366
0.0097248,0.0952366
0.0097249,0.0952366
0.009725,0.0952366
0.0097251,0.0952367
0.0097252,0.0952367
0.0097253,0.0952367
0.0097254,0.0952367
0.0097255,0.0952367
0.0097256,0.0952367
0.0097257,0.0952367
0.0097258,0.0952367
0.0097259,0.0952367
0.009726,0.0952367
0.0097261,0.0952367
0.0097262,0.0952367
0.0097263,0.0952367
0.0097264,0.0952367
0.0097265,0.0952367
0.0097266,0.0952368
0.0097267,0.0952368
0.0097268,0.0952368
0.0097269,0.0952368
0.009727,0.0952368
0.0097271,0.0952368
0.0097272,0.0952368
0.0097273,0.0952368
0.0097274,0.0952368
0.0097275,0.0952368
0.0097276,0.0952368
0.0097277,0.0952368
0.0097278,0.0952368
0.0097279,0.0952368
0.009728,0.0952368
0.0097281,0.0952369
0.0097282,0.0952369
0.0097283,0.0952369
0.0097284,0.0952369
0.0097285,0.0952369
0.0097286,0.0952369
0.0097287,0.0952369
0.0097288,0.0952369
0.0097289,0.0952369
0.009729,0.0952369
0.0097291,0.0952369
0.0097292,0.0952369
0.0097293,0.0952369
0.0097294,0.0952369
0.0097295,0.0952369
0.0097296,0.0952369
0.0097297,0.095237
0.0097298,0.095237
0.0097299,0.095237
0.00973,0.095237
0.0097301,0.095237
0.0097302,0.095237
0.0097303,0.095237
0.0097304,0.095237
0.0097305,0.095237
0.0097306,0.095237
0.0097307,0.095237
0.0097308,0.095237
0.0097309,0.095237
0.009731,0.095237
0.0097311,0.095237
0.0097312,0.0952371
0.0097313,0.0952371
0.0097314,0.0952371
0.0097315,0.0952371
0.0097316,0.0952371
0.0097317,0.0952371
0.0097318,0.0952371
0.0097319,0.0952371
0.009732,0.0952371
0.0097321,0.0952371
0.0097322,0.0952371
0.0097323,0.0952371
0.0097324,0.0952371
0.0097325,0.0952371
0.0097326,0.0952371
0.0097327,0.0952372
0.0097328,0.0952372
0.0097329,0.0952372
0.009733,0.0952372
0.0097331,0.0952372
0.0097332,0.0952372
0.0097333,0.0952372
0.0097334,0.0952372
0.0097335,0.0952372
0.0097336,0.0952372
0.0097337,0.0952372
0.0097338,0.0952372
0.0097339,0.0952372
0.009734,0.0952372
0.0097341,0.0952372
0.0097342,0.0952372
0.0097343,0.0952373
0.0097344,0.0952373
0.0097345,0.0952373
0.0097346,0.0952373
0.0097347,0.0952373
0.0097348,0.0952373
0.0097349,0.0952373
0.009735,0.0952373
0.0097351,0.0952373
0.0097352,0.0952373
0.0097353,0.0952373
0.0097354,0.0952373
0.0097355,0.0952373
0.0097356,0.0952373
0.0097357,0.0952373
0.0097358,0.0952373
0.0097359,0.0952374
0.009736,0.0952374
0.0097361,0.0952374
0.0097362,0.0952374
0.0097363,0.0952374
0.0097364,0.0952374
0.0097365,0.0952374
0.0097366,0.0952374
0.0097367,0.0952374
0.0097368,0.0952374
0.0097369,0.0952374
0.009737,0.0952374
0.0097371,0.0952374
0.0097372,0.0952374
0.0097373,0.0952374
0.0097374,0.0952375
0.0097375,0.0952375
0.0097376,0.0952375
0.0097377,0.0952375
0.0097378,0.0952375
0.0097379,0.0952375
0.009738,0.0952375
0.0097381,0.0952375
0.0097382,0.0952375
0.0097383,0.0952375
0.0097384,0.0952375
0.0097385,0.0952375
0.0097386,0.0952375
0.0097387,0.0952375
0.0097388,0.0952375
0.0097389,0.0952375
0.009739,0.0952376
0.0097391,0.0952376
0.0097392,0.0952376
0.0097393,0.0952376
0.0097394,0.0952376
0.0097395,0.0952376
0.0097396,0.0952376
0.0097397,0.0952376
0.0097398,0.0952376
0.0097399,0.0952376
0.00974,0.0952376
0.0097401,0.0952376
0.0097402,0.0952376
0.0097403,0.0952376
0.0097404,0.0952376
0.0097405,0.0952376
0.0097406,0.0952376
0.0097407,0.0952377
0.0097408,0.0952377
0.0097409,0.0952377
0.009741,0.0952377
0.0097411,0.0952377
0.0097412,0.0952377
0.0097413,0.0952377
0.0097414,0.0952377
0.0097415,0.0952377
0.0097416,0.0952377
0.0097417,0.0952377
0.0097418,0.0952377
0.0097419,0.0952377
0.009742,0.0952377
0.0097421,0.0952377
0.0097422,0.0952377
0.0097423,0.0952378
0.0097424,0.0952378
0.0097425,0.0952378
0.0097426,0.0952378
0.0097427,0.0952378
0.0097428,0.0952378
0.0097429,0.0952378
0.009743,0.0952378
0.0097431,0.0952378
0.0097432,0.0952378
0.0097433,0.0952378
0.0097434,0.0952378
0.0097435,0.0952378
0.0097436,0.0952378
0.0097437,0.0952378
0.0097438,0.0952378
0.0097439,0.0952378
0.009744,0.0952379
0.0097441,0.0952379
0.0097442,0.0952379
0.0097443,0.0952379
0.0097444,0.0952379
0.0097445,0.0952379
0.0097446,0.0952379
0.0097447,0.0952379
0.0097448,0.0952379
0.0097449,0.0952379
0.009745,0.0952379
0.0097451,0.0952379
0.0097452,0.0952379
0.0097453,0.0952379
0.0097454,0.0952379
0.0097455,0.0952379
0.0097456,0.0952379
0.0097457,0.095238
0.0097458,0.095238
0.0097459,0.095238
0.009746,0.095238
0.0097461,0.095238
0.0097462,0.095238
0.0097463,0.095238
0.0097464,0.095238
0.0097465,0.095238
0.0097466,0.095238
0.0097467,0.095238
0.0097468,0.095238
0.0097469,0.095238
0.009747,0.095238
0.0097471,0.095238
0.0097472,0.095238
0.0097473,0.095238
0.0097474,0.095238
0.0097475,0.0952381
0.0097476,0.0952381
0.0097477,0.0952381
0.0097478,0.0952381
0.0097479,0.0952381
0.009748,0.0952381
0.0097481,0.0952381
0.0097482,0.0952381
0.0097483,0.0952381
0.0097484,0.0952381
0.0097485,0.0952381
0.0097486,0.0952381
0.0097487,0.0952381
0.0097488,0.0952381
0.0097489,0.0952381
0.009749,0.0952381
0.0097491,0.0952381
0.0097492,0.0952382
0.0097493,0.0952382
0.0097494,0.0952382
0.0097495,0.0952382
0.0097496,0.0952382
0.0097497,0.0952382
0.0097498,0.0952382
0.0097499,0.0952382
0.00975,0.0952382
0.0097501,0.0952382
0.0097502,0.0952382
0.0097503,0.0952382
0.0097504,0.0952382
0.0097505,0.0952382
0.0097506,0.0952382
0.0097507,0.0952382
0.0097508,0.0952382
0.0097509,0.0952382
0.009751,0.0952383
0.0097511,0.0952383
0.0097512,0.0952383
0.0097513,0.0952383
0.0097514,0.0952383
0.0097515,0.0952383
0.0097516,0.0952383
0.0097517,0.0952383
0.0097518,0.0952383
0.0097519,0.0952383
0.009752,0.0952383
0.0097521,0.0952383
0.0097522,0.0952383
0.0097523,0.0952383
0.0097524,0.0952383
0.0097525,0.0952383
0.0097526,0.0952383
0.0097527,0.0952383
0.0097528,0.0952383
0.0097529,0.0952384
0.009753,0.0952384
0.0097531,0.0952384
0.0097532,0.0952384
0.0097533,0.0952384
0.0097534,0.0952384
0.0097535,0.0952384
0.0097536,0.0952384
0.0097537,0.0952384
0.0097538,0.0952384
0.0097539,0.0952384
0.009754,0.0952384
0.0097541,0.0952384
0.0097542,0.0952384
0.0097543,0.0952384
0.0097544,0.0952384
0.0097545,0.0952384
0.0097546,0.0952384
0.0097547,0.0952384
0.0097548,0.0952385
0.0097549,0.0952385
0.009755,0.0952385
0.0097551,0.0952385
0.0097552,0.0952385
0.0097553,0.0952385
0.0097554,0.0952385
0.0097555,0.0952385
0.0097556,0.0952385
0.0097557,0.0952385
0.0097558,0.0952385
0.0097559,0.0952385
0.009756,0.0952385
0.0097561,0.0952385
0.0097562,0.0952385
0.0097563,0.0952385
0.0097564,0.0952385
0.0097565,0.0952385
0.0097566,0.0952385
0.0097567,0.0952385
0.0097568,0.0952386
0.0097569,0.0952386
0.009757,0.0952386
0.0097571,0.0952386
0.0097572,0.0952386
0.0097573,0.0952386
0.0097574,0.0952386
0.0097575,0.0952386
0.0097576,0.0952386
0.0097577,0.0952386
0.0097578,0.0952386
0.0097579,0.0952386
0.009758,0.0952386
0.0097581,0.0952386
0.0097582,0.0952386
0.0097583,0.0952386
0.0097584,0.0952386
0.0097585,0.0952386
0.0097586,0.0952386
0.0097587,0.0952386
0.0097588,0.0952387
0.0097589,0.0952387
0.009759,0.0952387
0.0097591,0.0952387
0.0097592,0.0952387
0.0097593,0.0952387
0.0097594,0.0952387
0.0097595,0.0952387
0.0097596,0.0952387
0.0097597,0.0952387
0.0097598,0.0952387
0.0097599,0.0952387
0.00976,0.0952387
0.0097601,0.0952387
0.0097602,0.0952387
0.0097603,0.0952387
0.0097604,0.0952387
0.0097605,0.0952387
0.0097606,0.0952387
0.0097607,0.0952387
0.0097608,0.0952387
0.0097609,0.0952388
0.009761,0.0952388
0.0097611,0.0952388
0.0097612,0.0952388
0.0097613,0.0952388
0.0097614,0.0952388
0.0097615,0.0952388
0.0097616,0.0952388
0.0097617,0.0952388
0.0097618,0.0952388
0.0097619,0.0952388
0.009762,0.0952388
0.0097621,0.0952388
0.0097622,0.0952388
0.0097623,0.0952388
0.0097624,0.0952388
0.0097625,0.0952388
0.0097626,0.0952388
0.0097627,0.0952388
0.0097628,0.0952388
0.0097629,0.0952388
0.009763,0.0952388
0.0097631,0.0952389
0.0097632,0.0952389
0.0097633,0.0952389
0.0097634,0.0952389
0.0097635,0.0952389
0.0097636,0.0952389
0.0097637,0.0952389
0.0097638,0.0952389
0.0097639,0.0952389
0.009764,0.0952389
0.0097641,0.0952389
0.0097642,0.0952389
0.0097643,0.0952389
0.0097644,0.0952389
0.0097645,0.0952389
0.0097646,0.0952389
0.0097647,0.0952389
0.0097648,0.0952389
0.0097649,0.0952389
0.009765,0.0952389
0.0097651,0.0952389
0.0097652,0.0952389
0.0097653,0.0952389
0.0097654,0.095239
0.0097655,0.095239
0.0097656,0.095239
0.0097657,0.095239
0.0097658,0.095239
0.0097659,0.095239
0.009766,0.095239
0.0097661,0.095239
0.0097662,0.095239
0.0097663,0.095239
0.0097664,0.095239
0.0097665,0.095239
0.0097666,0.095239
0.0097667,0.095239
0.0097668,0.095239
0.0097669,0.095239
0.009767,0.095239
0.0097671,0.095239
0.0097672,0.095239
0.0097673,0.095239
0.0097674,0.095239
0.0097675,0.095239
0.0097676,0.095239
0.0097677,0.095239
0.0097678,0.0952391
0.0097679,0.0952391
0.009768,0.0952391
0.0097681,0.0952391
0.0097682,0.0952391
0.0097683,0.0952391
0.0097684,0.0952391
0.0097685,0.0952391
0.0097686,0.0952391
0.0097687,0.0952391
0.0097688,0.0952391
0.0097689,0.0952391
0.009769,0.0952391
0.0097691,0.0952391
0.0097692,0.0952391
0.0097693,0.0952391
0.0097694,0.0952391
0.0097695,0.0952391
0.0097696,0.0952391
0.0097697,0.0952391
0.0097698,0.0952391
0.0097699,0.0952391
0.00977,0.0952391
0.0097701,0.0952391
0.0097702,0.0952391
0.0097703,0.0952392
0.0097704,0.0952392
0.0097705,0.0952392
0.0097706,0.0952392
0.0097707,0.0952392
0.0097708,0.0952392
0.0097709,0.0952392
0.009771,0.0952392
0.0097711,0.0952392
0.0097712,0.0952392
0.0097713,0.0952392
0.0097714,0.0952392
0.0097715,0.0952392
0.0097716,0.0952392
0.0097717,0.0952392
0.0097718,0.0952392
0.0097719,0.0952392
0.009772,0.0952392
0.0097721,0.0952392
0.0097722,0.0952392
0.0097723,0.0952392
0.0097724,0.0952392
0.0097725,0.0952392
0.0097726,0.0952392
0.0097727,0.0952392
0.0097728,0.0952392
0.0097729,0.0952392
0.009773,0.0952393
0.0097731,0.0952393
0.0097732,0.0952393
0.0097733,0.0952393
0.0097734,0.0952393
0.0097735,0.0952393
0.0097736,0.0952393
0.0097737,0.0952393
0.0097738,0.0952393
0.0097739,0.0952393
0.009774,0.0952393
0.0097741,0.0952393
0.0097742,0.0952393
0.0097743,0.0952393
0.0097744,0.0952393
0.0097745,0.0952393
0.0097746,0.0952393
0.0097747,0.0952393
0.0097748,0.0952393
0.0097749,0.0952393
0.009775,0.0952393
0.0097751,0.0952393
0.0097752,0.0952393
0.0097753,0.0952393
0.0097754,0.0952393
0.0097755,0.0952393
0.0097756,0.0952393
0.0097757,0.0952393
0.0097758,0.0952394
0.0097759,0.0952394
0.009776,0.0952394
0.0097761,0.0952394
0.0097762,0.0952394
0.0097763,0.0952394
0.0097764,0.0952394
0.0097765,0.0952394
0.0097766,0.0952394
0.0097767,0.0952394
0.0097768,0.0952394
0.0097769,0.0952394
0.009777,0.0952394
0.0097771,0.0952394
0.0097772,0.0952394
0.0097773,0.0952394
0.0097774,0.0952394
0.0097775,0.0952394
0.0097776,0.0952394
0.0097777,0.0952394
0.0097778,0.0952394
0.0097779,0.0952394
0.009778,0.0952394
0.0097781,0.0952394
0.0097782,0.0952394
0.0097783,0.0952394
0.0097784,0.0952394
0.0097785,0.0952394
0.0097786,0.0952394
0.0097787,0.0952394
0.0097788,0.0952394
0.0097789,0.0952394
0.009779,0.0952395
0.0097791,0.0952395
0.0097792,0.0952395
0.0097793,0.0952395
0.0097794,0.0952395
0.0097795,0.0952395
0.0097796,0.0952395
0.0097797,0.0952395
0.0097798,0.0952395
0.0097799,0.0952395
0.00978,0.0952395
0.0097801,0.0952395
0.0097802,0.0952395
0.0097803,0.0952395
0.0097804,0.0952395
0.0097805,0.0952395
0.0097806,0.0952395
0.0097807,0.0952395
0.0097808,0.0952395
0.0097809,0.0952395
0.009781,0.0952395
0.0097811,0.0952395
0.0097812,0.0952395
0.0097813,0.0952395
0.0097814,0.0952395
0.0097815,0.0952395
0.0097816,0.0952395
0.0097817,0.0952395
0.0097818,0.0952395
0.0097819,0.0952395
0.009782,0.0952395
0.0097821,0.0952395
0.0097822,0.0952395
0.0097823,0.0952395
0.0097824,0.0952396
0.0097825,0.0952396
0.0097826,0.0952396
0.0097827,0.0952396
0.0097828,0.0952396
0.0097829,0.0952396
0.009783,0.0952396
0.0097831,0.0952396
0.0097832,0.0952396
0.0097833,0.0952396
0.0097834,0.0952396
0.0097835,0.0952396
0.0097836,0.0952396
0.0097837,0.0952396
0.0097838,0.0952396
0.0097839,0.0952396
0.009784,0.0952396
0.0097841,0.0952396
0.0097842,0.0952396
0.0097843,0.0952396
0.0097844,0.0952396
0.0097845,0.0952396
0.0097846,0.0952396
0.0097847,0.0952396
0.0097848,0.0952396
0.0097849,0.0952396
0.009785,0.0952396
0.0097851,0.0952396
0.0097852,0.0952396
0.0097853,0.0952396
0.0097854,0.0952396
0.0097855,0.0952396
0.0097856,0.0952396
0.0097857,0.0952396
0.0097858,0.0952396
0.0097859,0.0952396
0.009786,0.0952396
0.0097861,0.0952396
0.0097862,0.0952396
0.0097863,0.0952397
0.0097864,0.0952397
0.0097865,0.0952397
0.0097866,0.0952397
0.0097867,0.0952397
0.0097868,0.0952397
0.0097869,0.0952397
0.009787,0.0952397
0.0097871,0.0952397
0.0097872,0.0952397
0.0097873,0.0952397
0.0097874,0.0952397
0.0097875,0.0952397
0.0097876,0.0952397
0.0097877,0.0952397
0.0097878,0.0952397
0.0097879,0.0952397
0.009788,0.0952397
0.0097881,0.0952397
0.0097882,0.0952397
0.0097883,0.0952397
0.0097884,0.0952397
0.0097885,0.0952397
0.0097886,0.0952397
0.0097887,0.0952397
0.0097888,0.0952397
0.0097889,0.0952397
0.009789,0.0952397
0.0097891,0.0952397
0.0097892,0.0952397
0.0097893,0.0952397
0.0097894,0.0952397
0.0097895,0.0952397
0.0097896,0.0952397
0.0097897,0.0952397
0.0097898,0.0952397
0.0097899,0.0952397
0.00979,0.0952397
0.0097901,0.0952397
0.0097902,0.0952397
0.0097903,0.0952397
0.0097904,0.0952397
0.0097905,0.0952397
0.0097906,0.0952397
0.0097907,0.0952397
0.0097908,0.0952397
0.0097909,0.0952397
0.009791,0.0952398
0.0097911,0.0952398
0.0097912,0.0952398
0.0097913,0.0952398
0.0097914,0.0952398
0.0097915,0.0952398
0.0097916,0.0952398
0.0097917,0.0952398
0.0097918,0.0952398
0.0097919,0.0952398
0.009792,0.0952398
0.0097921,0.0952398
0.0097922,0.0952398
0.0097923,0.0952398
0.0097924,0.0952398
0.0097925,0.0952398
0.0097926,0.0952398
0.0097927,0.0952398
0.0097928,0.0952398
0.0097929,0.0952398
0.009793,0.0952398
0.0097931,0.0952398
0.0097932,0.0952398
0.0097933,0.0952398
0.0097934,0.0952398
0.0097935,0.0952398
0.0097936,0.0952398
0.0097937,0.0952398
0.0097938,0.0952398
0.0097939,0.0952398
0.009794,0.0952398
0.0097941,0.0952398
0.0097942,0.0952398
0.0097943,0.0952398
0.0097944,0.0952398
0.0097945,0.0952398
0.0097946,0.0952398
0.0097947,0.0952398
0.0097948,0.0952398
0.0097949,0.0952398
0.009795,0.0952398
0.0097951,0.0952398
0.0097952,0.0952398
0.0097953,0.0952398
0.0097954,0.0952398
0.0097955,0.0952398
0.0097956,0.0952398
0.0097957,0.0952398
0.0097958,0.0952398
0.0097959,0.0952398
0.009796,0.0952398
0.0097961,0.0952398
0.0097962,0.0952398
0.0097963,0.0952398
0.0097964,0.0952398
0.0097965,0.0952398
0.0097966,0.0952398
0.0097967,0.0952398
0.0097968,0.0952398
0.0097969,0.0952398
0.009797,0.0952398
0.0097971,0.0952399
0.0097972,0.0952399
0.0097973,0.0952399
0.0097974,0.0952399
0.0097975,0.0952399
0.0097976,0.0952399
0.0097977,0.0952399
0.0097978,0.0952399
0.0097979,0.0952399
0.009798,0.0952399
0.0097981,0.0952399
0.0097982,0.0952399
0.0097983,0.0952399
0.0097984,0.0952399
0.0097985,0.0952399
0.0097986,0.0952399
0.0097987,0.0952399
0.0097988,0.0952399
0.0097989,0.0952399
0.009799,0.0952399
0.0097991,0.0952399
0.0097992,0.0952399
0.0097993,0.0952399
0.0097994,0.0952399
0.0097995,0.0952399
0.0097996,0.0952399
0.0097997,0.0952399
0.0097998,0.0952399
0.0097999,0.0952399
0.0098,0.0952399
0.0098001,0.0952399
0.0098002,0.0952399
0.0098003,0.0952399
0.0098004,0.0952399
0.0098005,0.0952399
0.0098006,0.0952399
0.0098007,0.0952399
0.0098008,0.0952399
0.0098009,0.0952399
0.009801,0.0952399
0.0098011,0.0952399
0.0098012,0.0952399
0.0098013,0.0952399
0.0098014,0.0952399
0.0098015,0.0952399
0.0098016,0.0952399
0.0098017,0.0952399
0.0098018,0.0952399
0.0098019,0.0952399
0.009802,0.0952399
0.0098021,0.0952399
0.0098022,0.0952399
0.0098023,0.0952399
0.0098024,0.0952399
0.0098025,0.0952399
0.0098026,0.0952399
0.0098027,0.0952399
0.0098028,0.0952399
0.0098029,0.0952399
0.009803,0.0952399
0.0098031,0.0952399
0.0098032,0.0952399
0.0098033,0.0952399
0.0098034,0.0952399
0.0098035,0.0952399
0.0098036,0.0952399
0.0098037,0.0952399
0.0098038,0.0952399
0.0098039,0.0952399
0.009804,0.0952399
0.0098041,0.0952399
0.0098042,0.0952399
0.0098043,0.0952399
0.0098044,0.0952399
0.0098045,0.0952399
0.0098046,0.0952399
0.0098047,0.0952399
0.0098048,0.0952399
0.0098049,0.0952399
0.009805,0.0952399
0.0098051,0.0952399
0.0098052,0.0952399
0.0098053,0.0952399
0.0098054,0.0952399
0.0098055,0.0952399
0.0098056,0.0952399
0.0098057,0.0952399
0.0098058,0.0952399
0.0098059,0.0952399
